Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-07-27 13:01:23.398 +0530,"Success",0:01:03,0,0,0,"20160727_130123.398/LogFile.txt","","",1
