Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-07-27 13:03:02.393 +0530,"Success",0:00:58,0,0,0,"20160727_130302.393/LogFile.txt","","",1
