Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-08-02 14:18:38.737 +0530,"Success",0:00:45,0,0,0,"20160802_141838.737/LogFile.txt","","",1
2016-08-02 14:20:08.080 +0530,"Success",0:00:47,0,0,0,"20160802_142008.080/LogFile.txt","","",1
2016-08-02 14:23:18.623 +0530,"Success",0:00:46,0,0,0,"20160802_142318.623/LogFile.txt","","",1
