Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-07-27 17:24:40.334 +0530,"Success",0:02:26,0,0,0,"20160727_172440.334/LogFile.txt","","",2
