Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-07-27 12:06:19.096 +0530,"Success",0:00:37,0,0,0,"20160727_120619.096/LogFile.txt","","",1
