Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-07-27 12:48:56.078 +0530,"Success",0:01:02,0,0,0,"20160727_124856.078/LogFile.txt","","",1
